2705; 2174; 169; 105; 2782; 2215; 2756; 2180; 2750; 2241
2372; 1029; 84; 214; 2417; 1129; 2425; 1067; 2389; 1123
2374; 1244; 64; 109; 2402; 1302; 2400; 1268; 2380; 1302
2366; 1355; 69; 156; 2399; 1426; 2404; 1375; 2372; 1417
2270; 473; 88; 101; 2308; 523; 2297; 489; 2288; 530
2295; 572; 83; 214; 2334; 676; 2326; 599; 2312; 679
2328; 787; 123; 242; 2385; 897; 2364; 836; 2377; 902
2356; 908; 63; 173; 2387; 985; 2382; 928; 2369; 987
2375; 1; 150; 785; 2442; 409; 2467; 242; 2421; 405
2182; 786; 190; 462; 2279; 1024; 2299; 899; 2243; 1011
2099; 1161; 140; 192; 2174; 1280; 2159; 1228; 2132; 1293
2149; 1353; 219; 228; 2258; 1460; 2214; 1384; 2239; 1474
2210; 1590; 201; 159; 2304; 1671; 2335; 1615; 2262; 1644
2080; 1755; 274; 167; 2180; 1832; 2218; 1786; 2126; 1786
1882; 1602; 169; 272; 1966; 1752; 1946; 1688; 1910; 1776
1957; 1761; 339; 305; 2129; 1921; 2034; 1847; 2093; 2007
2201; 2061; 606; 900; 2479; 2465; 2331; 2208; 2427; 2506
2134; 2128; 295; 401; 2285; 2324; 2219; 2218; 2253; 2350
2037; 1286; 137; 299; 2102; 1428; 2100; 1324; 2049; 1433
2049; 1585; 147; 147; 2122; 1640; 2107; 1599; 2069; 1655
2299; 704; 329; 701; 2460; 1050; 2528; 862; 2423; 1037
2541; 397; 139; 306; 2610; 545; 2630; 454; 2574; 534
2594; 296; 110; 99; 2643; 360; 2669; 333; 2616; 338
1720; 1561; 168; 251; 1800; 1686; 1740; 1644; 1780; 1751
1482; 1455; 249; 260; 1616; 1536; 1576; 1482; 1574; 1567
1383; 1258; 229; 193; 1479; 1365; 1432; 1300; 1426; 1392
1098; 1171; 289; 209; 1260; 1256; 1190; 1220; 1248; 1290
1172; 897; 307; 364; 1316; 1087; 1271; 1018; 1273; 1112
1046; 1052; 98; 142; 1102; 1143; 1089; 1105; 1076; 1150
1109; 985; 59; 118; 1138; 1044; 1130; 1006; 1117; 1044
1083; 858; 70; 124; 1111; 926; 1104; 886; 1096; 928
2691; 168; 228; 310; 2807; 325; 2849; 252; 2793; 320
2872; 1; 79; 165; 2909; 85; 2925; 24; 2895; 82
1922; 1977; 200; 681; 2010; 2325; 2049; 2092; 1970; 2316
4533; 5; 417; 890; 4742; 436; 4846; 154; 4707; 426
4675; 416; 203; 482; 4767; 667; 4815; 508; 4732; 655
4647; 894; 115; 283; 4693; 1035; 4702; 910; 4656; 1035
4608; 1177; 136; 244; 4663; 1302; 4681; 1221; 4633; 1290
4594; 1418; 97; 180; 4638; 1513; 4638; 1455; 4605; 1513
4596; 1600; 113; 383; 4645; 1793; 4635; 1678; 4610; 1800
4615; 1985; 129; 212; 4686; 2100; 4668; 2005; 4647; 2102
4725; 2130; 85; 138; 4769; 2201; 4741; 2167; 4748; 2238
4838; 1839; 297; 290; 4970; 2008; 5036; 1932; 4949; 1980
4670; 1736; 281; 290; 4764; 1891; 4725; 1831; 4737; 1911
4469; 1803; 274; 230; 4587; 1944; 4649; 1886; 4566; 1923
4241; 2034; 305; 325; 4389; 2184; 4463; 2082; 4366; 2163
4120; 2289; 124; 118; 4183; 2353; 4223; 2331; 4178; 2329
3841; 2157; 356; 415; 4019; 2391; 4088; 2285; 3993; 2365
3680; 2575; 267; 352; 3809; 2737; 3848; 2638; 3782; 2730
